Raw Data
Scope 1/1, Sample 1/2 (Batch168_01)
Method Function,Sample (S1)
Creation time,4/3/2018 7:23:49 AM,
Sample start time,4/3/2018 7:23:49 AM,
Sample size,50.0162 g,
Correction factor,1.0,
Temperature,25.0 °C,
Density,1.0 g/mL,
Method Function,Titration stand (Titrationstand1)
Creation time,4/3/2018 7:23:49 AM,
Method Function,Titration (EP) [1] (TitrationEP1)
Creation time,4/3/2018 7:23:59 AM,
Terminated at,Stop at endpoint,
EEQ1,190.0 mV,
Q1,0.123917 mmol,
VEQ1,1.239167 mL,
EST,-41.2 mV,
VEX,0.000333 mL,
VEND,1.239499 mL,
t,02:48 min,
QEND,0.123950 mmol,
QEX,0.000033 mmol,
Method Function,Stir (Stir1)
Creation time,4/3/2018 7:26:56 AM,
Method Function,Titration (EP) [2] (TitrationEP2)
Creation time,4/3/2018 7:33:57 AM,
Terminated at,Stop at endpoint,
EEQ1,240.0 mV,
Q1,0.094150 mmol,
VEQ1,0.9415 mL,
EST,189.5 mV,
VEX,0 mL,
VEND,0.9415 mL,
t,02:27 min,
QEND,0.094150 mmol,
QEX,0.0000 mmol,
Scope 1/1, Sample 2/2 (Batch168_02)
Method Function,Sample (S1)
Creation time,4/3/2018 7:36:45 AM,
Sample start time,4/3/2018 7:36:45 AM,
Sample size,50.0672 g,
Correction factor,1.0,
Temperature,25.0 °C,
Density,1.0 g/mL,
Method Function,Titration stand (Titrationstand1)
Creation time,4/3/2018 7:36:45 AM,
Method Function,Titration (EP) [1] (TitrationEP1)
Creation time,4/3/2018 7:36:45 AM,
Terminated at,Stop at endpoint,
EEQ1,190.0 mV,
Q1,0.123117 mmol,
VEQ1,1.231167 mL,
EST,-47.3 mV,
VEX,0.000333 mL,
VEND,1.231500 mL,
t,02:48 min,
QEND,0.123150 mmol,
QEX,0.000033 mmol,
Method Function,Stir (Stir1)
Creation time,4/3/2018 7:39:42 AM,
Method Function,Titration (EP) [2] (TitrationEP2)
Creation time,4/3/2018 7:46:43 AM,
Terminated at,Stop at endpoint,
EEQ1,240.0 mV,
Q1,0.094250 mmol,
VEQ1,0.9425 mL,
EST,189.8 mV,
VEX,0.000499 mL,
VEND,0.942999 mL,
t,02:19 min,
QEND,0.094300 mmol,
QEX,0.000050 mmol,

Table of Measured Values
Task,T351
Scope 1/1, Sample 1/2 (Batch168_01)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
1.2145,150,183.2,21.2,0.0075,,
1.2220,151,184.5,21.2,0.0070,,
1.2245,152,185.7,21.2,0.0020,,
1.2250,153,186.6,21.2,0.0005,,
1.2260,154,186.5,21.2,0.0010,,
1.2270,155,186.7,21.2,0.0010,,
1.2285,156,187.1,21.2,0.0015,,
1.2310,157,187.7,21.2,0.0020,,
1.2335,158,188.5,21.2,0.0020,,
1.2365,159,189.1,21.2,0.0025,,
1.2380,160,189.5,21.2,0.0015,,
1.2385,161,189.8,21.2,0.0005,,
1.2395,162,190.1,21.2,0.0010,,
Result,TitrationEP2
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,189.5,21.4,NaN,,
0.0005,1,190.4,21.4,0.0005,,
0.0020,2,190.3,21.4,0.0015,,
0.0050,3,190.2,21.4,0.0025,,
0.0085,4,190.4,21.4,0.0030,,
0.0145,5,190.6,21.4,0.0050,,
0.0230,6,191.5,21.4,0.0075,,
0.0305,7,192.4,21.4,0.0070,,
0.0390,8,193.3,21.4,0.0075,,
0.0470,9,194.4,21.4,0.0065,,
0.0555,10,195.5,21.4,0.0070,,
0.0640,11,196.8,21.4,0.0070,,
0.0725,12,197.5,21.4,0.0075,,
0.0800,13,198.5,21.4,0.0070,,
0.0885,14,199.4,21.4,0.0075,,
0.0970,15,200.4,21.4,0.0070,,
0.1055,16,201.3,21.4,0.0070,,
0.1140,17,202.2,21.4,0.0070,,
0.1220,18,203.1,21.4,0.0075,,
0.1300,19,203.8,21.4,0.0075,,
0.1380,20,204.8,21.4,0.0075,,
0.1465,21,206.0,21.4,0.0070,,
0.1550,22,206.8,21.4,0.0070,,
0.1635,23,207.5,21.4,0.0070,,
0.1720,24,208.0,21.4,0.0075,,
0.1795,25,208.7,21.4,0.0070,,
0.1880,26,209.6,21.4,0.0075,,
0.1965,27,210.2,21.4,0.0070,,
0.2045,28,210.6,21.4,0.0065,,
0.2130,29,211.0,21.4,0.0070,,
0.2215,30,211.5,21.4,0.0075,,
0.2290,31,212.2,21.4,0.0070,,
0.2375,32,213.2,21.4,0.0075,,
0.2460,33,213.8,21.4,0.0070,,
0.2545,34,214.1,21.4,0.0070,,
0.2630,35,214.3,21.4,0.0070,,
0.2705,36,215.3,21.4,0.0070,,
0.2790,37,215.8,21.4,0.0075,,
0.2870,38,216.3,21.4,0.0075,,
0.2955,39,216.8,21.4,0.0070,,
0.3040,40,217.3,21.4,0.0070,,
0.3125,41,217.8,21.4,0.0070,,
0.3210,42,218.2,21.4,0.0075,,
0.3285,43,218.5,21.4,0.0070,,
0.3370,44,218.7,21.4,0.0075,,
0.3455,45,219.0,21.4,0.0070,,
0.3535,46,219.3,21.4,0.0065,,
0.3620,47,219.9,21.4,0.0070,,
0.3705,48,220.6,21.4,0.0075,,
0.3780,49,220.9,21.4,0.0070,,
0.3865,50,221.0,21.4,0.0075,,
0.3950,51,220.9,21.4,0.0070,,
0.4035,52,221.2,21.4,0.0070,,
0.4120,53,221.9,21.4,0.0070,,
0.4200,54,223.2,21.3,0.0075,,
0.4280,55,223.1,21.3,0.0075,,
0.4365,56,223.2,21.3,0.0075,,
0.4445,57,223.3,21.4,0.0065,,
0.4530,58,223.5,21.3,0.0070,,
0.4615,59,223.9,21.4,0.0070,,
0.4690,60,224.2,21.4,0.0070,,
0.4775,61,224.5,21.4,0.0075,,
0.4860,62,224.8,21.3,0.0075,,
0.4945,63,225.3,21.3,0.0070,,
0.5030,64,225.5,21.3,0.0070,,
0.5110,65,226.0,21.3,0.0065,,
0.5190,66,226.1,21.4,0.0075,,
0.5270,67,226.5,21.3,0.0075,,
0.5355,68,227.1,21.4,0.0075,,
0.5440,69,227.6,21.3,0.0070,,
0.5525,70,228.0,21.3,0.0070,,
0.5610,71,228.5,21.4,0.0070,,
0.5685,72,229.0,21.3,0.0070,,
0.5770,73,229.4,21.3,0.0075,,
0.5855,74,229.7,21.3,0.0070,,
0.5940,75,230.0,21.3,0.0070,,
0.6020,76,230.1,21.3,0.0065,,
0.6105,77,230.6,21.3,0.0070,,
0.6180,78,230.5,21.3,0.0070,,
0.6265,79,231.0,21.3,0.0075,,
0.6350,80,230.9,21.3,0.0075,,
0.6435,81,230.7,21.3,0.0070,,
0.6520,82,230.9,21.3,0.0070,,
0.6605,83,231.2,21.3,0.0070,,
0.6680,84,231.5,21.3,0.0070,,
0.6765,85,231.9,21.3,0.0075,,
0.6845,86,232.2,21.3,0.0075,,
0.6930,87,232.1,21.3,0.0070,,
0.7015,88,232.3,21.3,0.0070,,
0.7100,89,232.6,21.3,0.0070,,
0.7175,90,232.8,21.3,0.0070,,
0.7260,91,233.0,21.3,0.0075,,
0.7345,92,233.5,21.3,0.0075,,
0.7430,93,234.2,21.3,0.0070,,
0.7510,94,234.7,21.3,0.0065,,
0.7595,95,234.7,21.3,0.0070,,
0.7670,96,234.2,21.3,0.0070,,
0.7755,97,234.5,21.3,0.0075,,
0.7840,98,234.7,21.3,0.0075,,
0.7925,99,235.1,21.3,0.0070,,
0.8010,100,235.2,21.3,0.0070,,
0.8090,101,235.4,21.3,0.0065,,
0.8175,102,235.6,21.3,0.0075,,
0.8250,103,235.8,21.3,0.0070,,
0.8335,104,236.3,21.3,0.0075,,
0.8420,105,236.3,21.3,0.0070,,
0.8505,106,236.8,21.3,0.0070,,
0.8585,107,237.4,21.3,0.0065,,
0.8665,108,237.8,21.3,0.0075,,
0.8750,109,237.9,21.3,0.0075,,
0.8825,110,238.3,21.3,0.0070,,
0.8905,111,238.6,21.3,0.0065,,
0.8990,112,238.8,21.3,0.0070,,
0.9030,113,238.8,21.3,0.0035,,
0.9035,114,239.0,21.3,0.0005,,
0.9040,115,238.8,21.3,0.0005,,
0.9050,116,238.9,21.3,0.0010,,
0.9060,117,238.8,21.3,0.0010,,
0.9075,118,239.1,21.3,0.0010,,
0.9080,119,238.5,21.3,0.0005,,
0.9090,120,238.1,21.3,0.0010,,
0.9105,121,238.7,21.3,0.0015,,
0.9110,122,239.0,21.3,0.0005,,
0.9115,123,238.7,21.3,0.0005,,
0.9125,124,238.3,21.3,0.0010,,
0.9145,125,238.3,21.3,0.0015,,
0.9160,126,238.3,21.3,0.0015,,
0.9190,127,238.3,21.3,0.0025,,
0.9230,128,238.6,21.3,0.0035,,
0.9285,129,238.6,21.3,0.0045,,
0.9320,130,238.9,21.3,0.0030,,
0.9330,131,239.3,21.3,0.0010,,
0.9335,132,238.8,21.3,0.0005,,
0.9340,133,238.7,21.3,0.0005,,
0.9355,134,239.1,21.3,0.0010,,
0.9360,135,239.4,21.3,0.0005,,
0.9370,136,239.2,21.3,0.0010,,
0.9375,137,239.5,21.3,0.0005,,
0.9380,138,238.8,21.3,0.0005,,
0.9395,139,239.3,21.3,0.0015,,
0.9405,140,239.7,21.3,0.0010,,
0.9410,141,239.9,21.3,0.0005,,
0.9415,142,240.0,21.3,0.0005,,
Scope 1/1, Sample 2/2 (Batch168_02)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-47.3,21.1,NaN,,
0.0005,1,-59.5,21.1,0.0005,,
0.0020,2,-60.0,21.1,0.0015,,
0.0050,3,-60.6,21.1,0.0025,,
0.0085,4,-61.0,21.1,0.0030,,
0.0145,5,-60.9,21.1,0.0050,,
0.0230,6,-60.4,21.1,0.0070,,
0.0305,7,-59.4,21.1,0.0070,,
0.0390,8,-58.4,21.1,0.0075,,
0.0475,9,-57.2,21.1,0.0075,,
0.0560,10,-56.1,21.1,0.0070,,
0.0645,11,-54.6,21.1,0.0070,,
0.0725,12,-52.8,21.1,0.0065,,
0.0800,13,-51.4,21.1,0.0070,,
0.0885,14,-49.9,21.1,0.0075,,
0.0970,15,-47.9,21.1,0.0075,,
0.1055,16,-45.7,21.1,0.0070,,
0.1140,17,-43.8,21.1,0.0070,,
0.1225,18,-42.2,21.1,0.0070,,
0.1300,19,-40.0,21.1,0.0070,,
0.1385,20,-37.0,21.1,0.0075,,
0.1470,21,-33.9,21.1,0.0075,,
0.1550,22,-31.4,21.1,0.0065,,
0.1635,23,-28.0,21.1,0.0070,,
0.1720,24,-24.8,21.1,0.0070,,
0.1795,25,-21.2,21.1,0.0070,,
0.1880,26,-17.7,21.1,0.0075,,
0.1965,27,-13.7,21.1,0.0075,,
0.2050,28,-10.6,21.1,0.0070,,
0.2130,29,-7.7,21.1,0.0065,,
0.2215,30,-4.8,21.1,0.0070,,
0.2290,31,-2.6,21.1,0.0070,,
0.2375,32,0.5,21.1,0.0075,,
0.2460,33,2.4,21.1,0.0075,,
0.2545,34,3.7,21.1,0.0070,,
0.2630,35,5.3,21.1,0.0070,,
0.2715,36,7.2,21.1,0.0070,,
0.2790,37,8.1,21.1,0.0070,,
0.2875,38,9.4,21.1,0.0075,,
0.2960,39,10.8,21.1,0.0075,,
0.3040,40,12.0,21.1,0.0065,,
0.3125,41,13.2,21.1,0.0070,,
0.3210,42,14.4,21.1,0.0070,,
0.3285,43,15.4,21.1,0.0070,,
0.3370,44,16.5,21.1,0.0075,,
0.3455,45,17.7,21.1,0.0075,,
0.3540,46,18.9,21.1,0.0070,,
0.3625,47,20.2,21.1,0.0070,,
0.3705,48,21.0,21.1,0.0065,,
0.3785,49,21.6,21.1,0.0075,,
0.3865,50,22.8,21.1,0.0075,,
0.3950,51,24.1,21.1,0.0075,,
0.4035,52,25.1,21.1,0.0070,,
0.4120,53,26.0,21.1,0.0070,,
0.4205,54,26.4,21.1,0.0070,,
0.4280,55,27.1,21.1,0.0070,,
0.4365,56,28.1,21.1,0.0075,,
0.4450,57,28.9,21.1,0.0075,,
0.4530,58,29.7,21.1,0.0065,,
0.4615,59,30.7,21.1,0.0070,,
0.4700,60,31.7,21.1,0.0070,,
0.4775,61,32.4,21.1,0.0070,,
0.4860,62,33.3,21.1,0.0075,,
0.4945,63,34.2,21.1,0.0075,,
0.5030,64,34.9,21.1,0.0070,,
0.5115,65,35.7,21.1,0.0070,,
0.5195,66,36.6,21.1,0.0065,,
0.5275,67,37.4,21.1,0.0075,,
0.5355,68,38.3,21.1,0.0075,,
0.5440,69,39.6,21.1,0.0075,,
0.5525,70,41.0,21.1,0.0070,,
0.5610,71,41.7,21.1,0.0070,,
0.5695,72,42.3,21.1,0.0070,,
0.5770,73,43.0,21.1,0.0070,,
0.5855,74,43.6,21.1,0.0075,,
0.5940,75,44.3,21.1,0.0075,,
0.6025,76,45.4,21.1,0.0070,,
0.6105,77,46.3,21.1,0.0065,,
0.6190,78,47.2,21.1,0.0070,,
0.6265,79,47.9,21.1,0.0070,,
0.6350,80,48.7,21.1,0.0075,,
0.6435,81,49.6,21.1,0.0075,,
0.6520,82,50.2,21.1,0.0070,,
0.6605,83,50.8,21.1,0.0070,,
0.6690,84,51.3,21.1,0.0070,,
0.6770,85,52.2,21.1,0.0075,,
0.6850,86,53.4,21.1,0.0075,,
0.6930,87,54.1,21.1,0.0075,,
0.7015,88,54.8,21.1,0.0070,,
0.7100,89,55.1,21.1,0.0070,,
0.7185,90,55.9,21.1,0.0070,,
0.7270,91,56.9,21.1,0.0075,,
0.7345,92,58.1,21.1,0.0070,,
0.7430,93,59.4,21.1,0.0075,,
0.7515,94,60.5,21.1,0.0070,,
0.7595,95,60.7,21.1,0.0065,,
0.7680,96,61.2,21.1,0.0070,,
0.7755,97,62.7,21.1,0.0070,,
0.7840,98,63.9,21.1,0.0075,,
0.7925,99,65.4,21.1,0.0075,,
0.8010,100,66.5,21.1,0.0070,,
0.8095,101,67.4,21.1,0.0070,,
0.8180,102,68.5,21.1,0.0070,,
0.8260,103,69.7,21.1,0.0075,,
0.8340,104,70.4,21.1,0.0075,,
0.8420,105,70.8,21.1,0.0075,,
0.8505,106,71.7,21.1,0.0070,,
0.8590,107,72.6,21.1,0.0070,,
0.8675,108,73.8,21.1,0.0070,,
0.8760,109,75.4,21.1,0.0075,,
0.8835,110,76.5,21.1,0.0070,,
0.8920,111,77.5,21.1,0.0075,,
0.9005,112,78.7,21.1,0.0070,,
0.9085,113,79.9,21.1,0.0065,,
0.9170,114,81.1,21.1,0.0070,,
0.9255,115,82.4,21.1,0.0075,,
0.9330,116,84.4,21.1,0.0070,,
0.9415,117,86.5,21.1,0.0075,,
0.9500,118,88.5,21.1,0.0070,,
0.9585,119,90.6,21.1,0.0070,,
0.9670,120,92.1,21.1,0.0070,,
0.9750,121,94.3,21.1,0.0065,,
0.9830,122,96.2,21.1,0.0075,,
0.9910,123,98.8,21.1,0.0075,,
0.9995,124,101.1,21.1,0.0075,,
1.0080,125,104.5,21.1,0.0070,,
1.0165,126,107.5,21.1,0.0070,,
1.0250,127,110.7,21.1,0.0070,,
1.0325,128,112.8,21.1,0.0070,,
1.0410,129,116.3,21.1,0.0075,,
1.0495,130,119.3,21.1,0.0075,,
1.0575,131,123.1,21.1,0.0065,,
1.0660,132,127.1,21.1,0.0070,,
1.0745,133,131.7,21.1,0.0070,,
1.0820,134,135.6,21.1,0.0070,,
1.0905,135,140.5,21.1,0.0075,,
1.0990,136,145.5,21.1,0.0075,,
1.1075,137,150.1,21.1,0.0070,,
1.1155,138,154.5,21.1,0.0065,,
1.1240,139,158.0,21.1,0.0070,,
1.1315,140,161.7,21.1,0.0070,,
1.1400,141,165.2,21.1,0.0075,,
1.1485,142,168.5,21.1,0.0075,,
1.1570,143,171.0,21.1,0.0070,,
1.1655,144,173.4,21.1,0.0070,,
1.1740,145,176.4,21.1,0.0070,,
1.1820,146,178.2,21.1,0.0075,,
1.1900,147,180.3,21.1,0.0075,,
1.1980,148,181.9,21.1,0.0075,,
1.2065,149,183.9,21.1,0.0070,,
1.2125,150,185.4,21.1,0.0050,,
1.2155,151,186.5,21.1,0.0025,,
1.2170,152,186.9,21.1,0.0015,,
1.2190,153,187.5,21.1,0.0020,,
1.2205,154,187.6,21.1,0.0015,,
1.2225,155,187.4,21.1,0.0015,,
1.2255,156,187.7,21.1,0.0025,,
1.2280,157,188.0,21.1,0.0020,,
1.2285,158,188.4,21.1,0.0005,,
1.2290,159,189.2,21.1,0.0005,,
1.2295,160,189.6,21.1,0.0005,,
1.2305,161,189.8,21.1,0.0010,,
1.2315,162,190.1,21.1,0.0010,,
Result,TitrationEP2
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,189.8,21.3,NaN,,
0.0005,1,189.3,21.3,0.0005,,
0.0020,2,189.3,21.3,0.0015,,
0.0050,3,189.5,21.3,0.0025,,
0.0085,4,189.7,21.3,0.0030,,
0.0145,5,190.9,21.3,0.0050,,
0.0230,6,191.8,21.3,0.0070,,
0.0315,7,192.9,21.3,0.0070,,
0.0400,8,194.2,21.3,0.0075,,
0.0475,9,195.3,21.3,0.0070,,
0.0560,10,195.6,21.3,0.0075,,
0.0645,11,196.6,21.3,0.0070,,
0.0730,12,197.8,21.3,0.0070,,
0.0810,13,198.7,21.3,0.0065,,
0.0890,14,199.7,21.3,0.0075,,
0.0970,15,200.6,21.3,0.0075,,
0.1055,16,201.5,21.3,0.0075,,
0.1140,17,202.4,21.3,0.0070,,
0.1225,18,203.0,21.3,0.0070,,
0.1310,19,203.8,21.3,0.0070,,
0.1395,20,204.9,21.3,0.0075,,
0.1470,21,205.7,21.3,0.0070,,
0.1555,22,206.2,21.3,0.0075,,
0.1635,23,207.0,21.3,0.0065,,
0.1720,24,207.8,21.3,0.0070,,
0.1805,25,208.2,21.3,0.0070,,
0.1890,26,208.8,21.3,0.0075,,
0.1965,27,209.2,21.3,0.0070,,
0.2050,28,210.0,21.3,0.0075,,
0.2135,29,211.0,21.3,0.0070,,
0.2220,30,211.2,21.3,0.0070,,
0.2300,31,211.8,21.3,0.0065,,
0.2385,32,212.4,21.3,0.0075,,
0.2460,33,212.9,21.3,0.0070,,
0.2545,34,213.4,21.3,0.0075,,
0.2630,35,214.4,21.3,0.0070,,
0.2715,36,215.2,21.3,0.0070,,
0.2800,37,215.9,21.3,0.0070,,
0.2875,38,216.2,21.3,0.0070,,
0.2960,39,216.3,21.3,0.0075,,
0.3045,40,216.5,21.3,0.0075,,
0.3125,41,216.9,21.3,0.0065,,
0.3210,42,217.2,21.3,0.0070,,
0.3295,43,217.7,21.3,0.0070,,
0.3380,44,218.3,21.3,0.0070,,
